id,from_addr,to_addr,bg_id,county,state_or_territory,fullname,county_id,msa_id,tract_id,state_id,bg_pop,bg_smoke_risk,bg_pop_risk,bg_fire_risk,bg_overall_risk
539160,4601,5099,1.81E+11,Monroe,Indiana,W Fowler Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539159,4600,5098,1.81E+11,Monroe,Indiana,W Fowler Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539158,5001,5799,1.81E+11,Monroe,Indiana,Cardwell Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539157,5000,5898,1.81E+11,Monroe,Indiana,Cardwell Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539156,3801,5589,1.81E+11,Monroe,Indiana,W Leonard Springs Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539155,5200,5598,1.81E+11,Monroe,Indiana,W Leonard Springs Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539154,3034,3108,1.81E+11,Monroe,Indiana,W That Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539153,5601,5699,1.81E+11,Monroe,Indiana,McHaffey Woods,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539152,4300,4398,1.81E+11,Monroe,Indiana,McHaffey Woods,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539151,3401,3699,1.81E+11,Monroe,Indiana,W Cockrell Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539150,3300,3698,1.81E+11,Monroe,Indiana,W Cockrell Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539149,4801,5999,1.81E+11,Monroe,Indiana,S Harmony Rd,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539148,4501,4599,1.81E+11,Monroe,Indiana,S Patricia Ln,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
539147,4500,4598,1.81E+11,Monroe,Indiana,S Patricia Ln,18105,14020,18105001200,18,53,0.3982726,0.1341948,0.0098832,0.3441456
540218,300,398,1.81E+11,Monroe,Indiana,Custer Sq,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540219,301,399,1.81E+11,Monroe,Indiana,Custer Sq,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540220,1600,1898,1.81E+11,Monroe,Indiana,Shawnee Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540221,1601,1899,1.81E+11,Monroe,Indiana,Shawnee Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540222,100,198,1.81E+11,Monroe,Indiana,Tecumseh,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540223,101,199,1.81E+11,Monroe,Indiana,Tecumseh,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540224,100,498,1.81E+11,Monroe,Indiana,E Dewey Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540225,101,499,1.81E+11,Monroe,Indiana,E Dewey Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540226,700,798,1.81E+11,Monroe,Indiana,Independence St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540227,701,799,1.81E+11,Monroe,Indiana,Independence St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540228,700,798,1.81E+11,Monroe,Indiana,E Appomatox Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540229,100,298,1.81E+11,Monroe,Indiana,W Chester Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540230,101,299,1.81E+11,Monroe,Indiana,W Chester Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540231,400,598,1.81E+11,Monroe,Indiana,Potowatami Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540232,401,599,1.81E+11,Monroe,Indiana,Potowatami Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540233,6600,6898,1.81E+11,Monroe,Indiana,W Golden Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540234,6601,6899,1.81E+11,Monroe,Indiana,W Golden Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540235,100,898,1.81E+11,Monroe,Indiana,E Chester Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540236,101,899,1.81E+11,Monroe,Indiana,E Chester Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540237,100,398,1.81E+11,Monroe,Indiana,S 4th St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540238,101,399,1.81E+11,Monroe,Indiana,S 4th St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540239,700,998,1.81E+11,Monroe,Indiana,Deer Run,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540240,701,999,1.81E+11,Monroe,Indiana,Deer Run,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540241,100,598,1.81E+11,Monroe,Indiana,W Ritter St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540242,101,599,1.81E+11,Monroe,Indiana,W Ritter St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540243,200,598,1.81E+11,Monroe,Indiana,W Iroquois Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540244,201,599,1.81E+11,Monroe,Indiana,W Iroquois Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540245,100,498,1.81E+11,Monroe,Indiana,S Paul St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540246,101,499,1.81E+11,Monroe,Indiana,S Paul St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540247,600,698,1.81E+11,Monroe,Indiana,Heritage Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540248,601,699,1.81E+11,Monroe,Indiana,Heritage Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540249,700,798,1.81E+11,Monroe,Indiana,E Musket Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540250,701,799,1.81E+11,Monroe,Indiana,E Musket Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540251,600,698,1.81E+11,Monroe,Indiana,Militia Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540252,601,699,1.81E+11,Monroe,Indiana,Militia Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540253,100,598,1.81E+11,Monroe,Indiana,S 3rd St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540254,101,599,1.81E+11,Monroe,Indiana,S 3rd St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540255,500,798,1.81E+11,Monroe,Indiana,Turtleback Creek Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540256,501,799,1.81E+11,Monroe,Indiana,Turtleback Creek Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540257,100,598,1.81E+11,Monroe,Indiana,W Oak St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540258,101,599,1.81E+11,Monroe,Indiana,W Oak St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540259,100,198,1.81E+11,Monroe,Indiana,S 5th,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540260,101,199,1.81E+11,Monroe,Indiana,S 5th,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540261,4096,5098,1.81E+11,Monroe,Indiana,N Hartstrait Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540262,4001,5099,1.81E+11,Monroe,Indiana,N Hartstrait Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540263,300,698,1.81E+11,Monroe,Indiana,W Blackfoot Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540264,301,1999,1.81E+11,Monroe,Indiana,W Blackfoot Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540265,600,698,1.81E+11,Monroe,Indiana,Ironside Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540266,601,699,1.81E+11,Monroe,Indiana,Ironside Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540267,700,798,1.81E+11,Monroe,Indiana,Concord Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540268,701,799,1.81E+11,Monroe,Indiana,Concord Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540269,4500,4598,1.81E+11,Monroe,Indiana,N Trooper Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540270,4501,4599,1.81E+11,Monroe,Indiana,N Trooper Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540271,5900,5998,1.81E+11,Monroe,Indiana,W Dallas Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540272,5901,5999,1.81E+11,Monroe,Indiana,W Dallas Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540273,6000,7098,1.81E+11,Monroe,Indiana,W Ratliff Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540274,7101,7147,1.81E+11,Monroe,Indiana,W Reeves Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540275,300,698,1.81E+11,Monroe,Indiana,N Blackfoot Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540276,301,1999,1.81E+11,Monroe,Indiana,N Blackfoot Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540277,4501,4599,1.81E+11,Monroe,Indiana,N Diamond Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540278,100,398,1.81E+11,Monroe,Indiana,E Temperance St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540279,100,298,1.81E+11,Monroe,Indiana,W Dewey Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540280,101,299,1.81E+11,Monroe,Indiana,W Dewey Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540281,101,699,1.81E+11,Monroe,Indiana,S Sale St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540282,600,698,1.81E+11,Monroe,Indiana,Sacajawea Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540283,601,699,1.81E+11,Monroe,Indiana,Sacajawea Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540284,4286,5498,1.81E+11,Monroe,Indiana,N Thomas Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540285,1700,1898,1.81E+11,Monroe,Indiana,Senaca St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540286,1701,1899,1.81E+11,Monroe,Indiana,Senaca St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540287,500,598,1.81E+11,Monroe,Indiana,Potowatami Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540288,501,599,1.81E+11,Monroe,Indiana,Potowatami Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540289,700,898,1.81E+11,Monroe,Indiana,Cannon Cts,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540290,701,899,1.81E+11,Monroe,Indiana,Cannon Cts,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540291,700,798,1.81E+11,Monroe,Indiana,Court St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540292,501,799,1.81E+11,Monroe,Indiana,Court St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540293,800,898,1.81E+11,Monroe,Indiana,S Lantern Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540294,801,899,1.81E+11,Monroe,Indiana,S Lantern Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540295,4000,4098,1.81E+11,Monroe,Indiana,Patriot Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540296,4001,4099,1.81E+11,Monroe,Indiana,Patriot Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540297,4500,4598,1.81E+11,Monroe,Indiana,N Jewel Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540298,4501,4599,1.81E+11,Monroe,Indiana,N Jewel Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540299,1800,1998,1.81E+11,Monroe,Indiana,Sioux Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540300,1801,1999,1.81E+11,Monroe,Indiana,Sioux Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540301,200,698,1.81E+11,Monroe,Indiana,Tecumseh St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540302,201,699,1.81E+11,Monroe,Indiana,Tecumseh St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540303,1800,1998,1.81E+11,Monroe,Indiana,Sioux St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540304,1801,1999,1.81E+11,Monroe,Indiana,Sioux St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540305,600,698,1.81E+11,Monroe,Indiana,Antler Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540306,601,699,1.81E+11,Monroe,Indiana,Antler Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540307,100,398,1.81E+11,Monroe,Indiana,E Ritter St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540308,101,399,1.81E+11,Monroe,Indiana,E Ritter St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540309,600,698,1.81E+11,Monroe,Indiana,May St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540310,601,699,1.81E+11,Monroe,Indiana,May St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540311,300,498,1.81E+11,Monroe,Indiana,Tecumseh Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540312,401,499,1.81E+11,Monroe,Indiana,Tecumseh Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540313,100,598,1.81E+11,Monroe,Indiana,S 1st St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540314,101,599,1.81E+11,Monroe,Indiana,S 1st St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540315,600,698,1.81E+11,Monroe,Indiana,Apache Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540316,601,699,1.81E+11,Monroe,Indiana,Apache Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540317,1700,1998,1.81E+11,Monroe,Indiana,Navaho Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540318,1701,1999,1.81E+11,Monroe,Indiana,Navaho Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540319,400,498,1.81E+11,Monroe,Indiana,E Miami St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540320,100,598,1.81E+11,Monroe,Indiana,S 2nd St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540321,101,599,1.81E+11,Monroe,Indiana,S 2nd St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540322,2101,5899,1.81E+11,Monroe,Indiana,W Harbison Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540323,100,598,1.81E+11,Monroe,Indiana,Miami St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540324,101,599,1.81E+11,Monroe,Indiana,Miami St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540325,100,498,1.81E+11,Monroe,Indiana,S Park St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540326,101,499,1.81E+11,Monroe,Indiana,S Park St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540327,600,798,1.81E+11,Monroe,Indiana,Musket Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540328,601,799,1.81E+11,Monroe,Indiana,Musket Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540329,100,598,1.81E+11,Monroe,Indiana,W Association St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540330,101,699,1.81E+11,Monroe,Indiana,W Association St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540331,500,698,1.81E+11,Monroe,Indiana,Cree Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540332,501,699,1.81E+11,Monroe,Indiana,Cree Ct,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540333,4500,4598,1.81E+11,Monroe,Indiana,Sapphire Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540334,4501,4599,1.81E+11,Monroe,Indiana,Sapphire Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540335,4510-4500,4510-4598,1.81E+11,Monroe,Indiana,Sapphire Dr,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540336,100,198,1.81E+11,Monroe,Indiana,N 2nd St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540337,600,898,1.81E+11,Monroe,Indiana,Lantern Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540338,601,899,1.81E+11,Monroe,Indiana,Lantern Ln,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540339,100,298,1.81E+11,Monroe,Indiana,E Association St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540340,101,299,1.81E+11,Monroe,Indiana,E Association St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540341,5100,5398,1.81E+11,Monroe,Indiana,N Campbell Park Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540342,4601,5399,1.81E+11,Monroe,Indiana,N Campbell Park Rd,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
540343,101,499,1.81E+11,Monroe,Indiana,W Temperance St,18105,14020,18105001304,18,157,0.1846838,0.1756691,0,0.1811378
537251,4001,4009,1.81E+11,Monroe,Indiana,E Stone Mill Rd,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537250,201,499,1.81E+11,Monroe,Indiana,E Mattlock Rd,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537249,2101,2399,1.81E+11,Monroe,Indiana,N Martha St,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537248,2100,2398,1.81E+11,Monroe,Indiana,N Martha St,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537247,2901,3299,1.81E+11,Monroe,Indiana,N Ramble Rd E,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537246,2900,3298,1.81E+11,Monroe,Indiana,N Ramble Rd E,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537245,2901,2999,1.81E+11,Monroe,Indiana,N Bankers Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537244,2900,2998,1.81E+11,Monroe,Indiana,N Bankers Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537243,2901,3299,1.81E+11,Monroe,Indiana,N Ramble Rd W,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537242,2900,3298,1.81E+11,Monroe,Indiana,N Ramble Rd W,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537241,201,499,1.81E+11,Monroe,Indiana,E Clover Ln,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537240,200,498,1.81E+11,Monroe,Indiana,E Clover Ln,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537239,201,299,1.81E+11,Monroe,Indiana,E Martha St,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537238,200,298,1.81E+11,Monroe,Indiana,E Martha St,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537237,1,2899,1.81E+11,Monroe,Indiana,E Blue Ridge Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537236,2,2898,1.81E+11,Monroe,Indiana,E Blue Ridge Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537235,401,499,1.81E+11,Monroe,Indiana,E Saville Ave,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537234,400,498,1.81E+11,Monroe,Indiana,E Saville Ave,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537233,201,399,1.81E+11,Monroe,Indiana,E Rusgan Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537232,200,398,1.81E+11,Monroe,Indiana,E Rusgan Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537231,2101,3899,1.81E+11,Monroe,Indiana,N Dunn St,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537230,201,399,1.81E+11,Monroe,Indiana,E Oliver Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537229,200,398,1.81E+11,Monroe,Indiana,E Oliver Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537228,2200,3098,1.81E+11,Monroe,Indiana,N Walnut St,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537227,2404,3998,1.81E+11,Monroe,Indiana,N Old State Road 37,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537226,401,499,1.81E+11,Monroe,Indiana,E Vernon Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537225,400,498,1.81E+11,Monroe,Indiana,E Vernon Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537224,201,399,1.81E+11,Monroe,Indiana,Kenler Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537223,200,398,1.81E+11,Monroe,Indiana,Kenler Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537222,2901,3099,1.81E+11,Monroe,Indiana,E Lakewood Ct,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537221,2900,3098,1.81E+11,Monroe,Indiana,E Lakewood Ct,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537220,2401,2499,1.81E+11,Monroe,Indiana,N Barbara Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537219,2400,2498,1.81E+11,Monroe,Indiana,N Barbara Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537218,201,409,1.81E+11,Monroe,Indiana,State Rd 46,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537217,201,499,1.81E+11,Monroe,Indiana,Glendora Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537216,200,498,1.81E+11,Monroe,Indiana,Glendora Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537215,2201,2599,1.81E+11,Monroe,Indiana,N Fritz Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537214,2200,2598,1.81E+11,Monroe,Indiana,N Fritz Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537213,2701,2799,1.81E+11,Monroe,Indiana,Blue Ridge Ct,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537212,200,2798,1.81E+11,Monroe,Indiana,Blue Ridge Ct,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537211,2901,3399,1.81E+11,Monroe,Indiana,N Ramble Road Ct,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537210,3100,3398,1.81E+11,Monroe,Indiana,N Ramble Road Ct,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537209,2801,2899,1.81E+11,Monroe,Indiana,N Blue Slopes Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537208,2800,2898,1.81E+11,Monroe,Indiana,N Blue Slopes Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537207,101,399,1.81E+11,Monroe,Indiana,E Gilbert Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537206,100,398,1.81E+11,Monroe,Indiana,E Gilbert Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537205,201,599,1.81E+11,Monroe,Indiana,E Lakewood Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537204,200,598,1.81E+11,Monroe,Indiana,E Lakewood Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537203,201,409,1.81E+11,Monroe,Indiana,State Rd 45,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537202,2404,3798,1.81E+11,Monroe,Indiana,N Old Martinsville Rd,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537201,2401,2499,1.81E+11,Monroe,Indiana,N Laverne Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537200,2400,2498,1.81E+11,Monroe,Indiana,N Laverne Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537199,401,499,1.81E+11,Monroe,Indiana,E Kenwood Pl,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537198,400,498,1.81E+11,Monroe,Indiana,E Kenwood Pl,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537197,200,210,1.81E+11,Monroe,Indiana,E Glendora Dr,18105,14020,18105000800,18,40,0.2055398,0.3365269,0.4583333,0.4802717
537467,301,1649,1.81E+11,Monroe,Indiana,S High St,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537466,2601,2699,1.81E+11,Monroe,Indiana,E Fairoaks Ln,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537465,2600,2698,1.81E+11,Monroe,Indiana,E Fairoaks Ln,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
537464,2326,2698,1.81E+11,Monroe,Indiana,E Woodbine Ave,18105,14020,18105000901,18,143,0.6231697,0.1634562,0.2802198,0.6711481
